AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, ORIG_END_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
3680,MLB1101_001,177,6410,8170,6408,8174,263.618,134.6,615.533,525.199,20000,4583, L,E170, PIT, DEP, DCA,0,263.242,135.026,615.148,525.642,20000,5057,7600,6830,20000, n/a, ZDC,6980,6650,4583,17791,6410,6720,310,0.43870967741935485,183,319
3681,MLB1103_952,213,11430,13550,11426,13557,265.278,54.159,560.15,523.422,36000,3053, L,E170, IND, DEP, DCA,0,264.975,54.93,559.835,523.756,36000,3323,-1,12580,36000, n/a, ZDC,12900,11510,3053,36000,11430,12560,1130,0.17964601769911503,165,368
4008,NDG497_183,422,2750,6960,2749,6968,398.539,17.938,634,382.369,36000,5346, L,E170, MSY, OVR, EWR,0,397.894,19.078,633.919,383.005,36000,5777,-1,3940,36000, n/a, ZNY,5890,3770,5346,35000,2750,3810,1060,0.15,223,382
4012,NDG6124_461,221,60710,63030,60704,63031,266.904,55.592,570.958,515.9,36000,3500, L,E170, ORD, DEP, DCA,0,266.462,56.484,570.557,516.037,36000,3828,-1,61760,35000, n/a, ZDC,61980,60880,3500,16900,60710,61010,300,0.4066666666666667,183,305
4014,NDG6129_29V,461,64940,69540,64936,69542,395.068,17.967,628.3,391.9,36000,5233, L,E170, MSY, OVR, EWR,0,394.554,18.739,628.241,392.336,36000,5732,-1,66280,36000, n/a, ZNY,68440,66220,5233,16900,64940,65210,270,0.3037037037037037,195,277
4016,NDG6134_705,198,3560,5670,3558,5674,182.085,46.884,499.062,349.477,31000,5776, L,E145, CMH, DEP, RDU,0,181.985,47.347,498.267,350.05,31000,6114,-1,4340,24000, n/a, ZDC,4470,3650,5776,12000,3560,3740,180,0.5055555555555555,182,273
4017,NDG6136_415,284,56800,59630,56795,59633,427.269,254.459,626.826,438.717,23000,1500, L,E145, JFK, DEP, RIC,0,427.067,254.956,626.623,438.894,23000,1551,-1,57600,23000, n/a, ZDC,58420,56810,2115,17976,56800,57330,530,0.28679245283018867,191,343
4019,NDG6184_660,231,61110,63410,61102,63417,291.8,178.592,533.932,344.892,22000,800, L,E145, RDU, INR, BWI,0,291.507,178.913,533.484,345.178,22000,800,-1,61760,22000, n/a, ZDC,62700,61180,6469,14000,61110,61290,180,0.16111111111111112,271,300
4020,NDG6185_259,456,42410,46960,42407,46962,420.942,30.075,644.317,469.2,35000,1916, L,E145, LGA, OVR, LEX,0,420.637,31.159,643.985,469.3,35000,1955,45090,42910,35000, n/a, ZID,45760,42660,27250,35000,42410,42890,480,0.004166666666666667,452,450
4021,NDG6188_075,251,43600,46100,43592,46103,278.572,37.724,542.6,515.125,30000,4607, L,E145, CVG, DEP, BWI,0,278.145,38.689,542.6,515.229,30000,4931,45900,44820,30000, n/a, ZDC,45200,43800,4607,17983,43600,44040,440,0.32727272727272727,184,328
4022,NDG6190_541,349,44870,48350,44870,48356,397.7,33.7,630.2,494.7,32000,2900, L,E170, AUS, OVR, EWR,0,397.058,34.563,630.132,495.007,32000,3450,-1,46190,32000, n/a, ZNY,47580,46170,2900,28000,44870,45820,950,0.24,188,416
4025,NDG6531_117,420,50190,54380,50186,54381,404.55,130.069,627.333,198.2,36000,2833, L,E170, JAX, OVR, EWR,0,404.28,130.977,626.964,199.47,36000,3074,-1,51580,36000, n/a, ZNY,53600,50640,2833,5900,50190,50290,100,0.59,192,251
4026,NDG6601_649,336,80480,83830,80472,83834,369.292,173.441,579.669,343.669,24000,4000, L,E145, PHL, DEP, RDU,0,368.704,173.603,579.585,344.072,24000,4000,82830,80970,24000, n/a, ZDC,82880,80530,6830,24000,80480,80950,470,0.1829787234042553,186,272
4027,NDG6607_759,205,5380,7420,5375,7428,179.031,30.841,485.825,343.134,29000,700, L,E145, RDU, ARR, CVG,0,178.709,31.729,485.276,343.231,29000,708,-1,5690,29000, n/a, ZID,6650,5530,25183,29000,5380,5680,300,0.023333333333333334,462,455
4028,NDG6611_395,246,83940,86390,83933,86398,291.3,181.9,536.327,347.1,20000,1766, L,E145, RDU, INR, BWI,0,290.958,182.128,535.877,347.281,20000,1846,85460,84580,20000, n/a, ZDC,85680,84350,5369,19000,83940,84390,450,0.3111111111111111,245,385
4029,NDG6621_116,361,56730,60330,56721,60330,348.725,40.1,580.825,522.1,32000,1675, L,E145, CVG, OVR, PHL,0,348.446,41.05,580.733,522.275,32000,1993,60220,57840,32000, n/a, ZNY,59400,57580,1675,9900,56730,56950,220,0.33181818181818185,140,213
4031,NDG6631_679,396,1100,5050,1093,5052,411.081,33.6,643.795,494.862,34000,7461, L,E145, SDF, OVR, LGA,0,410.613,34.61,643.583,495.145,34000,7652,4990,2640,34000, n/a, ZNY,4130,2370,7461,17800,1100,1630,530,0.32075471698113206,185,355
4032,NDG6631_819,36,86040,86390,86037,86398,406.64,378.434,642.332,635.2,15466,7692, L,E145, SDF, OVR, LGA,0,406.085,379.081,642.105,635.342,15349,8061,-1,86390,15466, n/a, ZDC,0,86040,7692,15466,86040,86390,350,0.3057142857142857,227,334
4033,NDG6634_991,570,58940,64630,58936,64637,427.9,134.532,624.185,179.499,35000,2900, L,E145, JFK, OVR, CHS,0,427.791,135.214,623.969,179.912,35000,2922,63180,59870,35000, n/a, ZJX,63430,59720,13633,35000,58940,59860,920,0.021739130434782608,311,331
4034,NDG6638_326,178,80400,82170,80398,82178,244.518,134.267,616.833,528.366,32000,2283, L,E145, DTW, DEP, IAD,0,244.152,134.856,616.437,528.733,32000,2713,81970,81630,32000, n/a, ZDC,81000,80410,2283,32000,80400,81610,1210,0.09256198347107437,178,290
4036,NDG6644_78C,481,78160,82960,78156,82962,434.767,136.784,626.467,180.792,33000,4000, L,E145, JFK, OVR, CHS,0,434.524,137.403,625.888,181.125,33000,4000,81550,78900,33000, n/a, ZJX,81760,78420,14046,17800,78160,78270,110,0.1,328,339
4038,NDG6660_232,570,44590,50280,44585,50285,424.259,19.932,645.793,299.191,33000,4000, L,E145, LGA, OVR, GSP,0,424.14,20.466,645.248,299.689,33000,4000,48030,45840,33000, n/a, ZTL,49070,45700,13425,17775,44590,44770,180,0.09444444444444444,299,316
4040,NDG6661_141,233,51670,53990,51667,53995,265.424,37.9,522.6,506.138,30000,5525, L,E145, LEX, DEP, DCA,0,264.893,38.831,522.594,506.221,30000,5918,-1,52690,30000, n/a, ZDC,53190,51770,5525,17000,51670,51940,270,0.15555555555555556,213,255
4041,NDG6666_851,513,77660,82780,77658,82788,425.7,19.531,647.955,299.553,27000,3961, L,E145, LGA, OVR, GSP,0,425.411,19.648,647.749,300.331,27000,3968,81010,78310,27000, n/a, ZTL,81600,78500,11961,16900,77660,77860,200,0.11,296,318
4042,NDG6803_250,158,44960,46530,44958,46539,180.716,52.423,363.685,335.031,26000,7300, L,E145, CVG, DEP, RDU,0,180.348,52.909,363.389,335.252,26000,7705,-1,45720,26000, n/a, ZDC,45340,45040,7300,12000,44960,45110,150,0.5066666666666667,196,272
4043,NDG6850_371,241,41220,43620,41215,43629,430.525,244.032,616.975,527.325,17000,2250, L,E145, JFK, DEP, IAD,0,430.304,244.285,616.584,527.577,17000,2624,42790,41830,17000, n/a, ZDC,42410,41540,2250,10000,41220,41440,220,0.38181818181818183,162,246
4044,NDG6859_651,317,41670,44830,41668,44833,349.125,39.125,584.4,515.725,30000,1176, L,E145, CVG, OVR, PHL,0,348.725,40.101,584.317,515.84,30000,1499,44400,42950,30000, n/a, ZNY,43920,42440,1176,17900,41670,42260,590,0.30677966101694915,136,317
4046,NDG6910_196,225,3390,5630,3384,5636,264.657,57.2,570.15,523.994,36000,3950, L,E170, ORD, DEP, DCA,0,264.362,57.918,569.709,524.291,36000,4416,5360,4500,36000, n/a, ZDC,4840,3550,3950,17000,3390,3670,280,0.37142857142857144,188,292
4048,NDG6917_175,48,85920,86390,85913,86398,267.3,232.734,523.6,513.633,19200,2633, L,E170, ORD, DEP, DCA,0,267.221,233.362,523.448,513.889,18919,3021,-1,86390,19200, n/a, ZDC,86390,86000,2633,17000,85920,86230,310,0.43870967741935485,190,326
4049,NDG6917_546,200,960,3090,956,3098,265.279,62.938,579.992,523.321,34000,2261, L,E170, ORD, DEP, DCA,0,265.017,63.706,579.7,523.644,34000,2564,-1,2120,34000, n/a, ZDC,2180,1150,2261,17800,960,1330,370,0.4297297297297297,154,313
4050,NDG6920_343,52,85880,86390,85875,86398,398.107,357.3,627.084,620.033,21933,2830, L,E170, MSY, OVR, EWR,0,397.713,357.839,626.895,620.484,21742,3230,-1,86390,21933, n/a, ZDC,0,85880,2830,21933,85880,86390,510,0.34705882352941175,186,363
4051,NDG6922_641,486,7940,12790,7938,12791,401.336,132.154,634.1,198.885,36000,3623, L,E170, JAX, OVR, EWR,0,400.898,132.717,633.909,199.771,36000,4146,-1,9100,36000, n/a, ZNY,11700,8370,3623,17000,7940,8270,330,0.5606060606060606,199,384
4053,NDG6928_031,213,38720,40840,38713,40848,404.446,280.548,642.226,535.625,19000,1900, L,E170, EWR, DEP, BWI,0,404.096,280.748,641.835,535.81,19000,1904,39490,39110,19000, n/a, ZDC,39860,38780,3633,19000,38720,39080,360,0.45555555555555555,188,352
4054,NDG6928_280,386,50850,54700,50845,54704,397.298,36.167,630.058,495.8,36000,3283, L,E170, AUS, OVR, EWR,0,396.863,36.979,629.891,496.058,36000,3517,-1,52000,34000, n/a, ZNY,53800,52120,3283,33100,50850,51890,1040,0.2144230769230769,179,402
4055,NDG6929_361,450,72820,77310,72817,77310,396.75,15.5,630.4,393.4,36000,4150, L,E170, MSY, OVR, EWR,0,396.262,16.533,630,393.783,36000,4476,-1,74230,36000, n/a, ZNY,76120,73970,4150,11000,72820,72970,150,0.06,218,227
4056,NDG6935_52W,262,62890,65500,62882,65509,278.676,58.775,567.55,526.9,26000,5107, G,E170, ORD, DEP, BWI,0,278.242,59.277,567.22,527.018,26000,5515,-1,63480,26000, n/a, ZDC,64750,63160,5107,26000,62890,63460,570,0.28421052631578947,177,339
4057,NDG6939_78N,241,51050,53450,51044,53459,265.637,56.275,565.15,514.35,38000,4584, L,E170, ORD, DEP, DCA,0,265.151,56.778,564.803,514.537,38000,4953,-1,52330,38000, n/a, ZDC,52630,51160,4584,17000,51050,51290,240,0.29583333333333334,199,270
4058,NDG6964_010,231,64390,66690,64389,66692,267.143,53.269,564.877,515.55,36000,2633, L,E170, ORD, DEP, DCA,0,266.597,54.097,564.294,515.704,36000,2974,-1,65680,36000, n/a, ZDC,65950,64690,2633,17000,64390,64750,360,0.12777777777777777,219,265
4061,NDG6968_892,235,68240,70580,68235,70589,266.231,58.462,568.015,514.7,36000,3092, L,E170, ORD, DEP, DCA,0,265.747,59.084,567.634,514.894,36000,3446,-1,69510,36000, n/a, ZDC,69770,68250,3092,35800,68240,69470,1230,0.12682926829268293,180,336
4066,NDG8230_987,241,69960,72360,69953,72368,420.45,268.261,643.337,513.638,21000,1400, L,E170, LGA, DEP, DCA,0,420.13,268.455,643.133,513.93,21000,1476,71000,70490,21000, n/a, ZDC,71180,70130,2361,21000,69960,70460,500,0.49,191,436
4067,NDG8231_46C,245,62400,64840,62397,64849,420.442,267.5,643.3,511.4,21000,1638, L,E170, LGA, DEP, DCA,0,420.211,267.529,643.095,511.796,21000,1728,63520,62920,21000, n/a, ZDC,63640,62640,1925,17000,62400,62670,270,0.4925925925925926,182,315
4068,NDG8232_673,259,69460,72040,69455,72045,411.886,255.708,641.7,523.614,22000,800, L,E170, DCA, ARR, LGA,0,411.68,256.013,641.4,523.766,22000,879,70630,69980,22000, n/a, ZDC,0,69460,3384,15000,69460,69680,220,0.6545454545454545,186,330
4069,NDG8233_809,243,59180,61600,59172,61600,410.055,262.017,648.208,523,22000,700, L,E170, DCA, ARR, LGA,0,409.85,262.213,647.852,523.267,22000,792,-1,59850,22000, n/a, ZDC,0,59180,8100,15000,59180,59300,120,0.225,219,246
4070,NDG8234_252,229,66400,68680,66393,68684,419.949,268.031,642.185,516.777,21000,1300, L,E170, LGA, DEP, DCA,0,419.649,268.675,641.97,517.168,21000,1304,67360,66780,21000, n/a, ZDC,67560,66420,3466,21000,66400,66760,360,0.42777777777777776,257,411
4071,NDG8235_06A,252,73440,75950,73439,75953,412.271,261.608,642.24,523.174,20000,725, L,E170, DCA, ARR, LGA,0,411.974,261.709,641.926,523.356,20000,810,74570,74010,20000, n/a, ZDC,0,73440,2625,15000,73440,73680,240,0.55,158,290
4072,NDG8236_302,249,62650,65130,62646,65135,411.801,262.367,642.6,523.123,22000,841, L,E170, DCA, ARR, LGA,0,411.587,262.715,642.299,523.323,22000,938,-1,63320,22000, n/a, ZDC,0,62650,3633,14900,62650,62840,190,0.3526315789473684,191,258
4074,NDG8238_067,252,58700,61210,58700,61214,422.4,267.218,644.885,514.474,21000,1900, L,E170, LGA, DEP, DCA,0,422.067,267.268,644.606,514.858,21000,2367,59830,59130,21000, n/a, ZDC,60060,58790,1900,21000,58700,59100,400,0.5725,160,389
4075,NDG8239_944,271,65950,68650,65944,68658,409.57,259.6,642.055,523.399,22000,866, L,E170, DCA, ARR, LGA,0,408.982,259.826,641.904,523.517,22000,942,67710,66530,22000, n/a, ZDC,0,65950,7784,15000,65950,66110,160,0.4,211,275
4077,NDG8271_530,239,43890,46270,43889,46277,420.9,263.208,644.1,522.03,21000,1258, L,E170, LGA, DEP, DCA,0,420.668,263.532,643.911,522.353,21000,1332,44810,44420,21000, n/a, ZDC,45080,44060,1838,17000,43890,44220,330,0.8363636363636363,154,430
4078,NDG8272_780,266,51240,53890,51231,53895,409.602,260.225,644.885,523.525,22000,876, L,E170, DCA, ARR, LGA,0,409.205,260.382,644.355,523.694,22000,982,52530,52050,22000, n/a, ZDC,0,51240,7700,14900,51240,51380,140,0.5142857142857142,209,281
4079,NDG8273_571,258,39710,42280,39705,42283,411.477,267.208,640.674,510.9,22000,725, L,E170, DCA, ARR, LGA,0,411.206,267.262,640.335,511.205,22000,810,40940,40280,22000, n/a, ZDC,0,39710,4291,14900,39710,39930,220,0.5409090909090909,175,294
4080,NDG8274_673,253,48250,50770,48244,50770,423.225,267.4,646.4,512.9,21000,2100, L,E170, LGA, DEP, DCA,0,422.942,267.517,646.158,513.294,21000,2327,49360,48700,21000, n/a, ZDC,49600,48320,2100,21000,48250,48670,420,0.5119047619047619,163,378
4081,NDG8275_083,258,55130,57700,55127,57704,406.116,260.517,640.508,522.799,20000,633, L,E170, DCA, ARR, LGA,0,405.567,260.83,640.208,523.099,20000,794,-1,55650,20000, n/a, ZDC,0,55130,8284,16900,55130,55340,210,0.23333333333333334,235,284
4082,NDG8276_791,231,44350,46650,44349,46651,408.333,261.191,640.492,523.523,22000,907, L,E170, DCA, ARR, LGA,0,407.701,261.457,640.366,523.685,22000,1014,45830,44870,22000, n/a, ZDC,0,44350,7758,14900,44350,44510,160,0.6,224,320
4083,NDG8277_164,175,40640,42380,40640,42382,396.417,262.039,614.984,522,21000,2000, L,E170, LGA, DEP, DCA,0,396.002,262.378,614.443,522.233,21000,2375,41710,41110,21000, n/a, ZDC,42020,40940,2000,17000,40640,40940,300,0.8166666666666667,137,382
4085,NDG8279_840,249,47550,50030,47547,50036,409.141,261.467,641.232,523.649,22000,800, L,E170, DCA, ARR, LGA,0,408.515,261.763,641.014,523.748,22000,914,48610,48060,22000, n/a, ZDC,0,47550,6761,14900,47550,47730,180,0.3,215,269
4086,NDG8280_993,234,2060,4390,2052,4392,416.244,261.808,634.884,522.382,21000,1400, L,E170, LGA, DEP, DCA,0,415.709,262.135,634.714,522.619,21000,1401,3150,2660,21000, n/a, ZDC,3400,2290,2407,17761,2060,2480,420,0.6261904761904762,133,396
4087,NDG8281_889,239,80690,83070,80684,83074,425.5,267.5,647.701,515.141,21000,1700, L,E170, LGA, DEP, DCA,0,425.167,267.5,647.306,515.54,21000,2152,81720,81160,21000, n/a, ZDC,81870,80910,1700,14600,80690,80910,220,0.4090909090909091,165,255
4088,NDG8282_275,221,3490,5690,3484,5699,410.451,267.3,643.6,513.515,22000,869, L,E170, DCA, ARR, LGA,0,409.88,267.3,643.515,513.786,22000,931,5020,3980,22000, n/a, ZDC,0,3490,8300,17100,3490,3720,230,0.41739130434782606,243,339
4089,NDG8283_842,233,77240,79560,77235,79563,409.601,261.008,642.352,523.573,22000,725, L,E170, DCA, ARR, LGA,0,409.019,261.319,642.116,523.717,22000,812,78860,77750,22000, n/a, ZDC,0,77240,7330,15000,77240,77390,150,0.48,223,295
4090,NDG8284_703,249,1710,4190,1703,4193,415.85,261.933,634.55,522.765,21000,1300, L,E170, LGA, DEP, DCA,0,415.391,262.305,634.398,523.05,21000,1305,2630,2390,21000, n/a, ZDC,3060,2020,1807,10700,1710,1930,220,0.6409090909090909,158,299
4092,NDG8285_556,250,8050,10540,8050,10547,413.1,267.3,643.4,507.1,22000,853, L,E170, DCA, ARR, LGA,0,412.958,267.3,643.1,507.336,22000,932,9130,8590,22000, n/a, ZDC,0,8050,3400,15000,8050,8240,190,0.7210526315789474,158,295
4093,NDG8286_366,290,80500,83390,80497,83398,405.639,257.4,641.208,523.566,22000,866, L,E170, DCA, ARR, LGA,0,405.102,257.511,640.879,523.746,22000,942,81520,80940,22000, n/a, ZDC,0,80500,10461,15000,80500,80630,130,0.35384615384615387,254,300
4095,NDG8288_676,250,76980,79470,76974,79476,422.866,267.5,644.9,514.866,21000,1650, L,E170, LGA, DEP, DCA,0,422.466,267.574,644.719,515.203,21000,1838,78030,77520,21000, n/a, ZDC,78340,77070,1650,21000,76980,77490,510,0.47058823529411764,152,392
4096,NDG8289_831,133,85070,86390,85066,86399,409.447,303.622,643.774,565.615,22000,7915, L,E170, DCA, ARR, LGA,0,408.957,304.196,643.54,566.007,22000,8376,-1,85560,22000, n/a, ZDC,0,85070,7915,14900,85070,85250,180,0.6222222222222222,205,317
4097,NDG9000_317,342,80640,84050,80634,84058,347.958,40.1,584.7,516.523,32000,2250, L,E145, CVG, OVR, PHL,0,347.548,40.89,584.65,516.61,32000,2603,83920,81630,32000, n/a, ZNY,83140,81450,2250,32000,80640,81610,970,0.13917525773195877,159,294
4098,NDG9024_620,348,57980,61450,57978,61451,365.033,170.7,583.266,340.638,28000,1915, L,E145, PHL, DEP, RDU,0,364.743,171.072,583.153,341.222,28000,2021,59380,58770,28000, n/a, ZDC,60350,58020,6976,28000,57980,58750,770,0.22727272727272727,214,389
4099,NDG9027_492,240,75990,78380,75990,78380,430.1,241.941,617.7,527.9,17000,1900, L,E145, JFK, DEP, IAD,0,429.942,242.314,617.092,528.408,17000,2467,77600,76570,17000, n/a, ZDC,77180,76120,1900,10000,75990,76190,200,0.38,197,273
4100,NDG9029_546,397,52820,56780,52812,56783,411.097,35.3,644.175,497.569,32000,3233, L,E145, SDF, OVR, LGA,0,410.918,36.243,643.743,497.824,32000,3523,-1,54160,32000, n/a, ZNY,55880,54470,3233,17900,52820,53310,490,0.22448979591836735,196,306
3729,MLB1194_050,228,3240,5510,3235,5512,264.976,39.133,528.1,522.2,34000,3150, L,E170, MCI, DEP, DCA,0,264.687,40.572,527.959,522.224,34000,3488,-1,4420,34000, n/a, ZDC,4670,3240,3150,17000,3240,3550,310,0.3903225806451613,172,293
3730,MLB1197_172,465,73510,78150,73501,78156,419.798,75.224,642,302.015,35000,1200, L,E170, LGA, OVR, CLT,0,419.384,75.737,641.871,302.13,35000,1201,76130,74780,35000, n/a, ZTL,76960,73690,5050,35000,73510,74760,1250,0.1544,255,448
3731,MLB1197_444,241,83990,86390,83983,86398,411.526,220.266,644.3,479.466,36000,2608, L,E170, CLT, OVR, LGA,0,411.306,220.869,644.234,480.134,36000,3037,-1,85210,36000, n/a, ZNY,86390,85290,2608,17000,83990,84340,350,0.32857142857142857,197,312
3733,MLB1198_103,162,81860,83470,81854,83472,345.163,284.167,576.614,529.893,9900,400, L,E170, BWI, ARR, PHL,0,344.639,284.474,576.191,530.079,9900,401,82410,81980,10000, n/a, n/a,0,0,5450,9900,81860,81960,100,0.33,219,252
3739,MLB1416_121,350,75010,78500,75007,78505,356.1,128.084,581.046,356.715,24000,176, L,E170, PHL, OVR, GSO,0,356.012,128.612,580.756,357.131,24000,302,77370,75460,23000, n/a, ZDC,77470,75020,8661,23000,75010,75430,420,0.3,261,387
3740,MLB1418_359,439,47730,52110,47722,52115,266.776,118.533,527.985,197.131,35000,583, L,E170, DCA, ARR, CHS,0,266.555,118.691,527.669,197.725,35000,738,-1,48540,35000, n/a, ZJX,50950,48210,16533,35000,47730,48510,780,0.05897435897435897,309,355
3741,MLB1419_354,271,40,2740,35,2749,308.685,35.375,583.8,497.575,30000,20725, L,E170, BNA, OVR, PHL,0,307.972,36.101,583.795,497.76,30000,20942,-1,540,30000, n/a, ZNY,1840,60,20725,30000,40,520,480,0.11875,303,360
3742,MLB1419_998,58,85820,86390,85813,86398,346.553,298.169,584.4,579.4,23866,3491, L,E170, BNA, OVR, PHL,0,345.991,298.912,584.344,579.566,23698,4009,-1,86390,23866, n/a, ZDC,0,85820,3491,9900,85820,85940,120,0.30833333333333335,197,234
3743,MLB1435_513,269,76750,79430,76750,79439,265.8,171.742,527.4,340.34,22000,769, L,E170, DCA, INR, RDU,0,265.657,172.084,527.113,340.55,22000,848,78540,77230,22000, n/a, ZDC,78340,76840,4700,22000,76750,77200,450,0.34444444444444444,203,358
3744,MLB1435_638,242,68550,70960,68547,70962,267.3,173.8,519.377,345.167,22000,800, L,E170, RDU, INR, DCA,0,267.257,173.993,518.962,345.473,22000,802,69930,69100,22000, n/a, ZDC,70140,68650,1575,5000,68550,68660,110,0.5545454545454546,152,213
3748,MLB1439_609,291,61270,64170,61264,64177,267.691,16.7,513.192,393.833,30000,3930, L,E170, MSY, DEP, DCA,0,267.536,17.394,512.612,394.085,30000,4241,-1,62870,30000, n/a, ZDC,63030,61570,3930,17950,61270,61760,490,0.1673469387755102,223,305
3749,MLB1440_562,336,41890,45240,41890,45244,284.2,77.2,602.8,307.946,30000,4200, L,E170, CLT, OVR, MDT,0,283.923,77.222,602.275,308.534,30000,4617,-1,43020,30000, n/a, ZNY,44030,42250,4200,28000,41890,42780,890,0.2808988764044944,196,446
3750,MLB1441_195,353,67800,71320,67800,71323,366.5,170.2,569.6,342.9,27000,1600, L,E170, PHL, DEP, RDU,0,366.251,170.322,569.22,343.092,27000,1817,69240,68610,27000, n/a, ZDC,70110,67800,1600,27000,67800,68590,790,0.35063291139240504,152,429
3751,MLB1441_962,328,59890,63160,59882,63168,348.169,179.033,577.903,345.267,28000,800, L,E170, RDU, ARR, PHL,0,348.047,179.284,577.503,345.509,28000,804,-1,60720,28000, n/a, ZDC,62370,59940,3366,16000,59890,60210,320,0.4625,190,338
3754,MLB1447_989,224,57860,60090,57854,60094,263.999,51.369,559.646,515.616,36000,5350, L,E170, IND, DEP, DCA,0,263.481,52.222,559.286,515.792,36000,5818,-1,59490,36000, n/a, ZDC,59370,57880,5350,16900,57860,58130,270,0.3592592592592593,215,312
3756,MLB1448_05W,375,54610,58350,54605,58351,345.253,15,579.659,393.233,34000,3666, L,E170, MSY, OVR, PHL,0,344.796,16.304,579.638,393.695,34000,3894,-1,56030,34000, n/a, ZNY,57340,55260,3666,9900,54610,54800,190,0.29473684210526313,184,240
3757,MLB1448_378,295,43730,46670,43729,46676,529.267,352.285,677.4,561.3,20000,246, L,E170, PHL, OVR, PVD,0,528.948,352.55,676.437,561.3,20000,326,-1,43930,20000, n/a, ZNY,45750,45090,11658,20000,43730,43910,180,0.2388888888888889,359,316
3759,MLB1461_867,201,55470,57600,55464,57605,428.431,267.2,647.562,515.316,29000,1750, L,E170, PWM, DEP, DCA,0,427.477,267.253,646.915,515.642,29000,1890,-1,56440,29000, n/a, ZDC,56410,55470,1750,29000,55470,56430,960,0.2677083333333333,167,424
3760,MLB1462_036,153,49880,51400,49874,51405,369.084,288.814,585.867,534.6,11000,3041, L,E170, PHL, DEP, BWI,0,368.996,289.468,585.67,534.63,11000,3154,50370,49980,11000, n/a, n/a,0,0,7323,11000,49880,49970,90,0.2,292,310
3763,MLB1465_331,274,50300,53030,50298,53036,286.6,154.699,519.006,225.448,32000,1450, L,E170, CHS, DEP, DCA,0,286.417,155.252,518.51,226.799,32000,1732,52750,51780,32000, n/a, ZDC,52480,50400,1450,8000,50300,50480,180,0.6777777777777778,170,292
3764,MLB1465_886,426,59180,63430,59173,63430,272.2,123.683,532.284,185.491,31000,700, L,E170, DCA, ARR, CHS,0,272.039,124.306,531.972,185.805,31000,792,-1,59720,31000, n/a, ZJX,62120,59740,15891,31000,59180,59700,520,0.1076923076923077,325,381
3765,MLB1466_145,289,66700,69580,66692,69580,531.1,352.2,675.966,561.216,28000,100, L,E170, PHL, OVR, PVD,0,530.903,352.517,675.319,561.28,28000,225,68460,67250,28000, n/a, ZNY,68530,68000,13066,28000,66700,67240,540,0.11296296296296296,339,400
